doc_id,entity_type,entity_text
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Goa
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kedawang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Sroeni
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Fort Amerongen
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kalimbang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Indramajoe
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Bandar Djawa
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kalau
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Tjoentang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Dataran Tinggi Padang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kota Gadis
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Batu Bodindi
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Poeranga
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Tiongkok
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Passempa
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Katjoppe
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Jawa Barat
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Loendang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Para
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Bligo
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Sidjoendjoeng
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Pamatoengan
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Gegoeloe
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Bandjermasin
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Liang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Selarong
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Surakarta
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kedong Tawang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Gowong
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Radja Moening
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Gamping
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Grissee
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Djokja
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Komisaris Jenderal
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Prowogondo
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Alahan Pandjang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kepemilikan Luar
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Blalak
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Goenoeng
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Bading
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Telok
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Sungai Panei
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Sungai Panjoela
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Master Cornelis
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Tanah Datar
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Pegunungan Maras
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Watta
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Irlandia
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Sellomerto
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Paja
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Pantei
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kadjorang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Perbaikan
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Mangara
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Gubernur Inggris
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Mandaheling
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Singaraja
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Pegunungan Djamboe
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Batang Goenting
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Samawang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Krapiak
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Boni
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kajoe Tanam
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Ketebalan
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Benteng
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Mara
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Putjang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Walanae
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Boender
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Perancis
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Teluk Padang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Modjo
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Utara
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Pulau Sulawesi
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Soeroasso
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kali Bawang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Tanjung Harapan Baik
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Pulo Chingko
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Tabebe
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Bantar
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kota Toedjoeh
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kali
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Bajem
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Banjoerotto
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Wadjo
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Lasem
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Troemon
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Roboan
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Matua
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Melampa
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Padjang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Wilayah Utara
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Muara Panas
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Petaling
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Tjaroemasche
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Sancta Maria
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Jambi
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Ngadji
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Bandar Alam
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Sultan
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Pangoeng
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Sedjati
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Zuid
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Sinaman
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Barabatoea
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Maringai
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Simpang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Oedjong Radja
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Merden
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Djampa
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Toeban
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Loebo Ante
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Bennet
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Anier
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Tidore
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Sema
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Erang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Hindia
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Penoengoelan
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Djali
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Pantai Barat Laut
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Blora
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Ind
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Ponorogo
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Banding
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Mekah
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Selatan Merapi
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kota Baroe
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Maros
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Semarang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Mendara
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Goeroeng
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Padang Benedenlanden
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Timur Jauh
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Badjoa
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Laboean Anak
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Selieki
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Djembrana
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Mengwi
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Buitenzorg
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Soembirang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Serang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Oedjong Masang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Sisi
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Alahan Mati
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Taloe
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kota Ketjil
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Pantai Utara
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Sungai Sheshak
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Boenkoelan
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Emas
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Mil
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Padangsche
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Nusantara
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kali Djengking Tiga
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kedalon
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Padang Goenting
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Padang Benoenggang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Balang Nipa
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Tjanti Komandan
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Korea Utara Kapten
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Batu Rusak
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Bakomang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kalong
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Indrapoera
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Marapalm
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Barat Di
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Kota Waringin
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Padang Cove
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Gouver
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Punda
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Sungei
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Gunung Boekulue
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Hibah
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Laboean
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Padris
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Tjiliwong
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Komisi
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Soengei Toea
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Toelang Bawang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Pasipat Durian Trang
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Pulau Pontjan
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Soli Ajer
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Tambangan
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Batu Garigi
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Atas
De krijgsgeschiedenis van Nederlandsch-Indië van 1811 tot 1894 - Part 1_processed,LOCATION,Banka
